1592,427,173,3,3032|-78,2956|6
1593,283,432,4,3068|-1,3111|-84
1594,432,282,74,3111|-84,3104|-1
1595,282,433,2,3104|-1,3152|-84
1596,433,283,62,3152|-84,3068|-1
1597,185,440,55,3184|4,3229|-81
1598,187,442,15,3220|4,3265|-81
1599,442,185,47,3265|-81,3184|4
1600,440,187,5,3229|-81,3220|4
1601,285,447,2,3290|3,3344|-87
1602,447,284,59,3344|-87,3326|3
1603,284,504,22,3326|3,3381|-86
1604,504,285,86,3381|-86,3290|3
1605,205,507,91,3412|1,3458|-83
1606,507,206,99,3458|-83,3448|1
1607,206,512,75,3448|1,3494|-83
1608,512,205,2,3494|-83,3412|1
1609,287,517,10,3523|-1,3573|-89
1610,517,286,38,3573|-89,3559|-1
1611,286,518,80,3559|-1,3610|-86
1612,518,287,47,3610|-86,3523|-1
1613,209,521,78,3638|-2,3687|-83
1614,521,211,54,3687|-83,3674|-2
1615,211,526,21,3674|-2,3723|-83
1616,526,209,98,3723|-83,3638|-2
1617,289,531,7,3746|-7,3802|-89
1618,531,288,80,3802|-89,3782|-7
1619,288,532,87,3782|-7,3839|-88
1620,532,289,81,3839|-88,3746|-7
1621,229,535,23,3860|-7,3917|-85
1622,535,230,63,3917|-85,3896|-7
1623,230,540,1,3896|-7,3953|-85
1624,540,229,82,3953|-85,3860|-7
1625,290,545,8,3969|-9,4032|-91
1626,545,291,29,4032|-91,4005|-9
1627,291,546,96,4005|-9,4071|-86
1628,546,290,26,4071|-86,3969|-9
1629,233,549,55,4088|-9,4148|-83
1630,549,235,22,4148|-83,4124|-9
1631,235,554,83,4124|-9,4184|-83
1632,554,233,10,4184|-83,4088|-9
1633,239,559,15,4199|48,4411|-108
1634,558,246,6,4263|-133,4422|-30
1635,332,624,1,518|-162,485|-679
1636,333,625,1,533|-145,758|-691
1637,331,623,29,498|-144,274|-675
1638,346,623,55,606|-145,274|-675
1639,347,624,1,626|-177,485|-679
1640,325,624,43,397|-156,485|-679
1641,355,673,1,839|-148,848|-279
1642,353,672,45,865|-167,960|-323
1643,356,670,1,891|-148,974|-512
1644,360,673,44,981|-176,848|-279
1645,361,671,1,998|-151,998|-413
1646,359,669,1,963|-150,850|-531
1647,366,670,1,1098|-171,974|-512
1648,367,669,1,1073|-152,850|-531
1649,372,674,61,1125|-152,738|-298
1650,373,626,1,1197|-154,1081|-710
1651,379,628,78,1232|-155,1538|-710
1652,626,688,69,1081|-710,1671|-1287
1653,731,632,75,2824|-392,2560|-714
1654,732,635,91,2939|-411,3439|-675
1655,738,633,6,2912|-526,2840|-718
1656,737,690,34,3035|-507,2689|-1229
1657,733,631,30,2753|-419,2291|-718
1658,735,634,14,3060|-408,3159|-706
1659,735,636,96,3060|-408,3660|-645
1660,403,736,1,2485|-194,2816|-485
1661,404,738,1,2515|-167,2912|-526
1662,402,737,1,2463|-167,3035|-507
1663,430,734,37,3089|-223,3022|-318
1664,501,733,1,2391|-167,2753|-419
1665,500,736,1,2371|-202,2816|-485
1666,499,738,1,2356|-166,2912|-526
1667,430,729,86,3089|-223,2909|-274
1668,437,734,18,3212|-217,3022|-318
1669,444,734,10,3305|-216,3022|-318
1670,436,734,10,3164|-177,3022|-318
1671,508,735,1,3393|-180,3060|-408
1672,509,735,1,3416|-219,3060|-408
1673,510,735,1,3445|-180,3060|-408
1674,513,737,10,3517|-182,3035|-507
1675,514,735,1,3539|-224,3060|-408
1676,781,779,23,3898|-321,3788|-340
1677,779,780,24,3788|-340,3742|-400
1678,782,783,19,3901|-381,3813|-439
1679,780,785,57,3742|-400,3742|-466
1680,786,781,25,4011|-365,3898|-321
1681,784,782,93,3928|-458,3901|-381
1682,783,784,6,3813|-439,3928|-458
1683,790,784,1,3901|-573,3928|-458
1684,785,787,75,3742|-466,3805|-532
1685,788,786,71,4049|-455,4011|-365
1686,789,788,43,4024|-554,4049|-455
1687,787,790,38,3805|-532,3901|-573
1688,790,789,50,3901|-573,4024|-554
1689,514,780,1,3539|-224,3742|-400
1690,510,785,1,3445|-180,3742|-466
1691,515,780,10,3552|-183,3742|-400
1692,509,785,1,3416|-219,3742|-466
1693,523,780,10,3654|-229,3742|-400
1694,524,779,14,3674|-180,3788|-340
1695,522,779,4,3622|-180,3788|-340
1696,528,781,20,3774|-250,3898|-321
1697,529,781,14,3781|-183,3898|-321
1698,527,781,56,3746|-182,3898|-321
1699,542,786,91,3980|-242,4011|-365
1700,543,786,10,4011|-185,4011|-365
1701,541,786,94,3976|-184,4011|-365
1702,542,781,58,3980|-242,3898|-321
1703,541,781,71,3976|-184,3898|-321
1704,538,781,75,3903|-182,3898|-321
1705,537,781,81,3879|-244,3898|-321
1706,536,779,29,3851|-182,3788|-340
1707,528,779,99,3774|-250,3788|-340
1708,529,786,23,3781|-183,4011|-365
1709,527,780,48,3746|-182,3742|-400
1710,551,788,43,4120|-229,4049|-455
1711,550,788,57,4083|-180,4049|-455
1712,552,788,5,4134|-180,4049|-455
1713,556,789,1,4227|-246,4024|-554
1714,555,789,32,4207|-182,4024|-554
1715,557,789,1,4242|-183,4024|-554
1716,550,785,71,4083|-180,3742|-466
1717,552,787,54,4134|-180,3805|-532
1718,551,790,57,4120|-229,3901|-573
1719,555,785,1,4207|-182,3742|-466
1720,556,790,1,4227|-246,3901|-573
1721,557,787,1,4242|-183,3805|-532
1722,514,789,83,3539|-224,4024|-554
1723,515,789,24,3552|-183,4024|-554
1724,513,782,44,3517|-182,3901|-381
1725,528,784,56,3774|-250,3928|-458
1726,537,783,95,3879|-244,3813|-439
1727,542,783,42,3980|-242,3813|-439
1728,423,729,1,2930|-174,2909|-274
1729,416,729,1,2873|-204,2909|-274
1730,415,729,1,2821|-172,2909|-274
1731,417,734,60,2856|-173,3022|-318
1732,409,727,1,2732|-210,2799|-293
1733,429,730,1,3055|-176,2912|-334
1734,430,730,10,3089|-223,2912|-334
1735,406,730,39,2602|-221,2912|-334
1736,407,732,1,2623|-170,2939|-411
1737,405,731,1,2588|-169,2824|-392
1738,738,631,58,2912|-526,2291|-718
1739,738,632,37,2912|-526,2560|-714
1740,738,634,58,2912|-526,3159|-706
1741,737,633,82,3035|-507,2840|-718
1742,737,635,4,3035|-507,3439|-675
1743,731,633,32,2824|-392,2840|-718
1744,731,631,99,2824|-392,2291|-718
1745,630,689,10,1984|-706,2082|-1298
1746,629,690,47,1703|-706,2689|-1229
1747,631,689,92,2291|-718,2082|-1298
1748,631,695,16,2291|-718,1794|-1049
1749,565,248,47,-256|-37,-201|-134
1750,566,250,63,-220|-37,-166|-135
1751,567,300,44,-143|-31,-92|-135
1752,568,301,40,-107|-31,-40|-135
1753,581,303,9,-35|-29,31|-137
1754,582,305,50,18|-32,66|-138
1755,571,319,54,90|-31,141|-139
1756,572,320,24,126|-31,193|-139
1757,573,321,51,211|-49,265|-141
1758,574,323,30,247|-49,300|-142
1759,575,324,75,324|-43,374|-142
1760,576,326,48,360|-43,426|-142
1761,577,331,33,439|-50,498|-144
1762,578,333,69,475|-50,533|-145
1763,579,346,79,552|-44,606|-145
1764,580,348,98,588|-44,657|-145
1765,337,349,21,671|-48,730|-147
1766,341,351,33,707|-48,765|-148
1767,343,355,33,786|-54,839|-148
1768,344,356,66,827|-55,891|-148
1769,354,359,88,904|-51,963|-150
1770,358,361,31,940|-51,998|-151
1771,363,367,8,1019|-58,1073|-152
1772,364,372,61,1061|-59,1125|-152
1773,369,373,42,1138|-56,1197|-154
1774,371,379,29,1174|-56,1232|-155
1775,376,380,91,1253|-62,1306|-155
1776,377,382,57,1294|-62,1358|-155
1777,384,387,27,1372|-59,1430|-157
1778,386,389,94,1408|-59,1465|-158
1779,391,454,96,1487|-65,1531|-154
1780,448,456,64,1519|-60,1583|-154
1781,451,458,81,1597|-57,1656|-156
1782,452,460,41,1633|-57,1691|-157
1783,461,465,12,1712|-63,1765|-157
1784,462,466,77,1753|-64,1816|-157
1785,468,471,9,1830|-60,1889|-159
1786,470,473,39,1866|-60,1924|-160
1787,475,481,2,1945|-67,1998|-161
1788,476,482,77,1990|-67,2050|-161
1789,478,485,71,2064|-65,2123|-163
1790,484,487,16,2100|-65,2158|-164
1791,489,492,73,2179|-71,2232|-164
1792,490,494,34,2220|-71,2284|-164
1793,496,499,82,2297|-68,2356|-166
1794,497,501,44,2333|-68,2391|-167
1795,503,402,11,2412|-74,2463|-167
1796,392,404,45,2451|-73,2515|-167
1797,393,405,78,2529|-70,2588|-169
1798,397,407,2,2565|-70,2623|-170
1799,399,411,24,2644|-76,2697|-170
1800,400,412,46,2685|-77,2748|-170
1801,410,415,15,2762|-73,2821|-172
1802,414,417,13,2798|-73,2856|-173
1803,419,423,85,2877|-80,2930|-174
1804,420,428,65,2918|-81,2982|-174
1805,425,429,84,2996|-78,3055|-176
1806,427,435,2,3032|-78,3090|-177
1807,432,436,13,3111|-84,3164|-177
1808,433,438,81,3152|-84,3216|-177
1809,440,443,85,3229|-81,3288|-179
1810,442,445,48,3265|-81,3323|-180
1811,447,508,29,3344|-87,3393|-180
1812,504,510,91,3381|-86,3445|-180
1813,507,513,55,3458|-83,3517|-182
1814,512,515,4,3494|-83,3552|-183
1815,517,522,26,3573|-89,3622|-180
1816,518,524,86,3610|-86,3674|-180
1817,521,527,14,3687|-83,3746|-182
1818,526,529,32,3723|-83,3781|-183
1819,531,536,93,3802|-89,3851|-182
1820,532,538,93,3839|-88,3903|-182
1821,535,541,59,3917|-85,3976|-184
1822,540,543,58,3953|-85,4011|-185
1823,545,550,4,4032|-91,4083|-180
1824,546,552,4,4071|-86,4134|-180
1825,549,555,79,4148|-83,4207|-182
1826,554,557,41,4184|-83,4242|-183
1827,256,24,23,81|22,139|129
1828,257,27,66,117|22,188|133
1829,32,30,36,199|23,262|137
1830,33,34,18,235|23,309|132
1831,258,37,64,310|19,367|127
1832,259,39,64,346|19,416|131
1833,41,44,13,427|21,490|135
1834,43,46,5,463|21,537|130
1835,260,48,79,542|17,601|128
1836,261,50,37,578|17,650|132
1837,63,51,31,661|23,724|136
1838,64,56,27,697|23,771|131
1839,262,58,81,775|18,829|126
1840,263,61,7,811|18,878|130
1841,66,68,38,889|21,952|134
1842,67,70,77,925|21,999|129
1843,264,72,58,1002|18,1058|124
1844,265,75,7,1038|18,1107|128
1845,80,78,69,1118|19,1181|132
1846,81,82,61,1154|19,1228|127
1847,266,85,42,1229|19,1286|122
1848,267,87,72,1265|19,1335|126
1849,89,92,83,1346|17,1409|130
1850,91,94,87,1382|17,1456|125
1851,268,96,46,1463|12,1520|120
1852,269,98,98,1499|12,1569|124
1853,114,99,22,1580|15,1643|128
1854,115,104,95,1616|15,1690|123
1855,270,107,53,1688|7,1748|118
1856,271,109,51,1724|7,1797|122
1857,118,112,62,1808|13,1871|126
1858,119,116,52,1844|13,1918|121
1859,272,121,66,1920|16,1977|116
1860,273,123,96,1956|16,2026|120
1861,125,127,52,2037|11,2100|124
1862,129,130,15,2073|11,2147|119
1863,274,133,33,2146|8,2205|114
1864,275,135,43,2182|8,2254|118
1865,137,140,3,2265|9,2328|122
1866,139,142,79,2301|9,2375|117
1867,277,144,2,2379|8,2439|116
1868,276,146,51,2415|8,2488|120
1869,150,152,43,2499|10,2562|124
1870,151,154,54,2535|10,2609|119
1871,279,156,60,2615|5,2667|114
1872,278,159,54,2651|5,2716|118
1873,162,164,6,2727|8,2790|122
1874,163,166,30,2763|8,2837|117
1875,281,169,86,2834|6,2896|112
1876,280,171,24,2870|6,2945|116
1877,173,176,50,2956|6,3019|120
1878,175,178,56,2992|6,3066|115
1879,283,181,41,3068|-1,3124|110
1880,282,183,7,3104|-1,3173|114
1881,185,188,8,3184|4,3247|118
1882,187,190,75,3220|4,3294|113
1883,285,192,62,3290|3,3351|105
1884,284,194,41,3326|3,3400|109
1885,205,195,23,3412|1,3474|113
1886,206,200,52,3448|1,3521|108
1887,287,203,77,3523|-1,3579|103
1888,286,207,74,3559|-1,3628|107
1889,209,212,44,3638|-2,3702|111
1890,211,214,95,3674|-2,3749|106
1891,289,216,56,3746|-7,3800|98
1892,288,218,36,3782|-7,3849|102
1893,229,219,55,3860|-7,3923|106
1894,230,224,22,3896|-7,3970|101
1895,290,227,40,3969|-9,4028|96
1896,291,231,37,4005|-9,4077|100
1897,233,236,2,4088|-9,4151|104
1898,235,238,16,4124|-9,4198|99
1899,791,793,40,1839|556,1974|604
1900,799,791,93,1844|418,1839|556
1901,791,792,15,1839|556,1904|527
1902,792,793,48,1904|527,1974|604
1903,802,791,77,2047|388,1839|556
1904,805,791,22,1883|353,1839|556
1905,791,795,48,1839|556,2014|531
1906,810,792,91,2162|316,1904|527
1907,792,809,99,1904|527,2042|334
1908,794,792,73,2040|464,1904|527
1909,792,797,58,1904|527,1879|425
1910,803,792,90,1932|356,1904|527
1911,792,805,54,1904|527,1883|353
1912,795,792,55,2014|531,1904|527
1913,792,799,32,1904|527,1844|418
1914,793,803,40,1974|604,1932|356
1915,793,795,86,1974|604,2014|531
1916,795,794,93,2014|531,2040|464
1917,794,802,55,2040|464,2047|388
1918,802,796,26,2047|388,2086|584
1919,796,793,30,2086|584,1974|604
1920,793,801,61,1974|604,2120|499
1921,807,794,83,2264|363,2040|464
1922,793,810,67,1974|604,2162|316
1923,797,795,86,1879|425,2014|531
1924,795,804,86,2014|531,1984|351
1925,804,793,9,1984|351,1974|604
1926,795,801,6,2014|531,2120|499
1927,796,795,46,2086|584,2014|531
1928,804,794,67,1984|351,2040|464
1929,800,798,9,2197|528,2170|415
1930,798,807,10,2170|415,2264|363
1931,807,802,79,2264|363,2047|388
1932,802,809,13,2047|388,2042|334
1933,805,797,54,1883|353,1879|425
1934,797,799,36,1879|425,1844|418
1935,801,810,8,2120|499,2162|316
1936,809,800,49,2042|334,2197|528
1937,800,796,24,2197|528,2086|584
1938,796,807,95,2086|584,2264|363
1939,797,804,56,1879|425,1984|351
1940,804,802,82,1984|351,2047|388
1941,809,798,1,2042|334,2170|415
1942,798,808,37,2170|415,2242|512
1943,808,810,74,2242|512,2162|316
1944,810,797,63,2162|316,1879|425
1945,801,800,11,2120|499,2197|528
1946,800,810,65,2197|528,2162|316
1947,810,802,56,2162|316,2047|388
1948,802,801,43,2047|388,2120|499
1949,801,796,8,2120|499,2086|584
1950,799,805,61,1844|418,1883|353
1951,810,807,9,2162|316,2264|363
1952,807,808,81,2264|363,2242|512
1953,808,800,80,2242|512,2197|528
1954,809,806,47,2042|334,1962|321
1955,806,804,18,1962|321,1984|351
1956,804,803,92,1984|351,1932|356
1957,803,805,14,1932|356,1883|353
1958,810,809,36,2162|316,2042|334
1959,805,806,86,1883|353,1962|321
1960,806,810,53,1962|321,2162|316
1961,810,804,30,2162|316,1984|351
1962,55,778,3,753|155,897|333
1963,766,595,22,579|435,156|582
1964,595,773,2,156|582,619|371
1965,773,648,38,619|371,390|764
1966,759,598,82,574|574,124|444
1967,774,748,18,999|380,1305|574
1968,748,765,87,1305|574,822|602
1969,765,747,58,822|602,1440|622
1970,747,775,39,1440|622,977|529
1971,775,741,87,977|529,1370|545
1972,741,770,50,1370|545,932|546
1973,778,751,87,897|333,1428|339
1974,751,778,2,1428|339,897|333
1975,752,799,64,1730|381,1844|418
1976,799,753,1,1844|418,1708|530
1977,753,791,92,1708|530,1839|556
1978,791,752,7,1839|556,1730|381
1979,752,805,34,1730|381,1883|353
1980,805,758,44,1883|353,1628|334
1981,758,806,97,1628|334,1962|321
1982,806,754,11,1962|321,1663|546
1983,754,793,93,1663|546,1974|604
1984,793,746,32,1974|604,1552|602
1985,746,791,38,1552|602,1839|556
1986,69,774,1,979|158,999|380
1987,73,749,1,1088|150,1310|436
1988,73,776,83,1088|150,777|351
1989,79,750,1,1207|147,1349|371
1990,79,749,1,1207|147,1310|436
1991,82,751,1,1228|127,1428|339
1992,56,778,1,771|131,897|333
1993,69,750,1,979|158,1349|371
1994,73,774,1,1088|150,999|380
1995,72,749,1,1058|124,1310|436
1996,75,751,1,1107|128,1428|339
1997,86,750,1,1310|160,1349|371
1998,87,751,1,1335|126,1428|339
2000,93,751,1,1432|155,1428|339
2001,94,758,9,1456|125,1628|334
2002,92,775,2,1409|130,977|529
2003,97,806,1,1562|148,1962|321
2004,98,810,5,1569|124,2162|316
2005,96,751,1,1520|120,1428|339
2006,103,758,1,1678|161,1628|334
2007,104,806,1,1690|123,1962|321
2008,99,758,1,1643|128,1628|334
2009,108,752,1,1771|147,1730|381
2010,108,799,1,1771|147,1844|418
2011,108,650,94,1771|147,874|769
2012,113,754,63,1897|155,1663|546
2013,113,653,45,1897|155,1643|747
2014,112,652,57,1871|126,1396|769
2015,116,654,21,1918|121,1858|758
2016,122,807,1,2001|144,2264|363
2017,121,655,75,1977|116,2116|758
2018,123,656,1,2026|120,2262|747
2019,128,807,80,2126|149,2264|363
2020,127,656,80,2100|124,2262|747
2021,130,687,66,2147|119,1579|1161
2022,134,655,6,2213|163,2116|758
2023,133,683,20,2205|114,1191|1089
2024,135,657,91,2254|118,2450|742
2025,703,657,24,2500|442,2450|742
2026,800,657,57,2197|528,2450|742
2027,704,657,92,2610|461,2450|742
2028,708,685,49,2723|417,408|1076
2029,705,651,11,2454|381,1186|731
2030,707,655,59,2525|343,2116|758
2031,710,656,67,2640|324,2262|747
2032,714,658,30,2613|209,2660|753
2033,85,757,1,1286|122,1508|352
2034,135,140,98,2254|118,2328|122
2035,671,701,51,998|-413,1488|-268
2036,672,701,11,960|-323,1488|-268
2037,702,670,30,1470|-377,974|-512
2038,700,672,37,1614|-424,960|-323
2039,698,728,88,1659|-352,2753|-353
2040,733,700,69,2753|-419,1614|-424
2041,696,736,91,1647|-285,2816|-485
2042,738,700,92,2912|-526,1614|-424
2043,737,699,32,3035|-507,1542|-422
2044,735,785,95,3060|-408,3742|-466
2045,787,737,58,3805|-532,3035|-507
2046,737,779,42,3035|-507,3788|-340
2047,779,734,91,3788|-340,3022|-318
2048,734,785,99,3022|-318,3742|-466
2049,715,708,55,2974|447,2723|417
2050,717,704,90,3084|466,2610|461
2051,721,708,93,2928|321,2723|417
2052,57,362,48,772|80,1019|-102
2053,362,77,39,1019|-102,1152|75
2054,84,390,75,1263|76,1486|-109
2055,102,457,5,1614|71,1711|-107
2056,16,26,33,-30|85,116|83
2057,32,26,16,199|23,116|83
2058,24,33,19,139|129,235|23
2059,258,578,31,310|19,475|-50
2060,260,577,82,542|17,439|-50
2061,575,326,47,324|-43,426|-142
2062,324,577,32,374|-142,439|-50
2063,579,331,63,552|-44,498|-144
2064,332,346,76,518|-162,606|-145
2065,29,34,90,233|80,309|132
2066,34,41,95,309|132,427|21
2067,259,44,31,346|19,490|135
2068,46,63,61,537|130,661|23
2069,574,258,32,247|-49,310|19
2070,572,32,18,126|-31,199|23
2071,23,32,43,81|83,199|23
2072,28,258,46,198|83,310|19
2073,36,41,26,344|81,427|21
2074,40,260,19,426|81,542|17
2075,243,4,81,-325|-132,-258|87
2076,0,11,44,-340|87,-221|27
2077,1,4,1,-317|133,-258|87
2078,563,4,7,-539|58,-258|87
2079,615,244,1,-555|-260,-305|-160
2080,12,16,31,-89|131,-30|85
2081,13,17,31,-72|152,4|82
2082,20,23,29,33|139,81|83
2083,24,28,76,139|129,198|83
2084,27,29,3,188|133,233|80
2085,33,35,15,235|23,310|81
2086,573,35,54,211|-49,310|81
2087,576,43,49,360|-43,463|21
2088,42,48,84,461|78,601|128
2089,47,56,3,538|79,771|131
2090,63,580,67,661|23,588|-44
2091,37,579,25,367|127,552|-44
2092,40,46,80,426|81,537|130
2093,30,35,74,262|137,310|81
2094,34,36,16,309|132,344|81
2095,27,35,55,188|133,310|81
2096,23,24,26,81|83,139|129
2097,28,30,85,198|83,262|137
2098,40,47,53,426|81,538|79
2099,42,45,95,461|78,514|173
2100,38,42,43,394|171,461|78
2101,48,53,72,601|128,660|82
2102,50,54,58,650|132,695|79
2103,51,65,35,724|136,923|77
2104,58,77,90,829|126,1152|75
2105,78,100,89,1181|132,1497|74
2106,83,86,86,1229|76,1310|160
2107,267,88,39,1265|19,1345|76
2108,66,71,40,889|21,1000|78
2109,67,74,71,925|21,1035|78
2110,263,62,97,811|18,888|80
2111,64,59,17,697|23,806|80
2112,50,57,83,650|132,772|80
2113,160,281,1,2726|68,2834|6
2114,168,283,5,2873|66,3068|-1
2115,180,187,96,3101|64,3220|4
2116,135,138,28,2254|118,2299|65
2117,807,144,22,2264|363,2439|116
2118,109,117,47,1797|122,1919|70
2119,121,126,35,1977|116,2071|67
2120,127,489,82,2100|124,2179|-71
2121,133,496,87,2205|114,2297|-68
2122,1,4,44,-317|133,-258|87
2123,2,5,42,-294|150,-223|84
2124,10,9,86,-257|27,-146|85
2125,10,14,7,-257|27,-112|85
2126,11,9,35,-221|27,-146|85
2127,11,14,42,-221|27,-112|85
2128,255,16,15,-112|24,-30|85
2129,254,581,36,-148|24,-35|-29
2130,581,256,44,-35|-29,81|22
2131,570,571,6,9|24,90|-31
2132,570,582,22,9|24,18|-32
2133,569,17,13,-27|24,4|82
2134,15,17,60,-40|135,4|82
2135,8,14,3,-147|136,-112|85
2136,7,16,80,-166|156,-30|85
2137,7,13,46,-166|156,-72|152
2138,8,12,69,-147|136,-89|131
2139,5,9,6,-223|84,-146|85
2140,3,6,99,-268|137,-194|141
2141,3,5,1,-268|137,-223|84
2142,11,567,13,-221|27,-143|-31
2143,11,569,71,-221|27,-27|24
2144,14,569,33,-112|85,-27|24
2145,4,5,96,-258|87,-223|84
2146,16,20,69,-30|85,33|139
2147,17,256,85,4|82,81|22
2148,17,23,72,4|82,81|83
2149,23,570,10,81|83,9|24
2150,569,16,81,-27|24,-30|85
2151,581,16,6,-35|-29,-30|85
2152,569,299,6,-27|24,12|-87
2153,582,571,3,18|-32,90|-31
2154,299,17,25,12|-87,4|82
2155,17,21,60,4|82,54|159
2156,17,256,57,4|82,81|22
2157,256,26,11,81|22,116|83
2158,23,257,58,81|83,117|22
2159,14,571,93,-112|85,90|-31
2160,4,566,5,-258|87,-220|-37
2161,0,3,34,-340|87,-268|137
2162,0,240,56,-340|87,-338|-84
2163,0,566,34,-340|87,-220|-37
2164,566,4,64,-220|-37,-258|87
2165,2,4,49,-294|150,-258|87
2166,14,16,11,-112|85,-30|85
2167,256,28,56,81|22,198|83
2168,257,32,4,117|22,199|23
2169,33,575,5,235|23,324|-43
2170,572,573,8,126|-31,211|-49
2171,571,28,16,90|-31,198|83
2172,21,23,45,54|159,81|83
2173,20,26,86,33|139,116|83
2174,570,256,43,9|24,81|22
2175,570,572,34,9|24,126|-31
2176,582,23,99,18|-32,81|83
2177,299,571,59,12|-87,90|-31
2178,572,28,48,126|-31,198|83
2179,24,27,51,139|129,188|133
2180,26,27,4,116|83,188|133
2181,22,26,2,80|134,116|83
2182,17,22,3,4|82,80|134
2183,582,26,40,18|-32,116|83
2184,36,40,5,344|81,426|81
2185,35,41,69,310|81,427|21
2186,259,577,79,346|19,439|-50
2187,576,577,60,360|-43,439|-50
2188,575,327,76,324|-43,437|-93
2189,318,41,20,362|-95,427|21
2190,43,260,16,463|21,542|17
2191,33,36,7,235|23,344|81
2192,35,259,19,310|81,346|19
2193,28,35,75,198|83,310|81
2194,31,47,51,291|176,538|79
2195,31,43,82,291|176,463|21
2196,31,577,75,291|176,439|-50
2197,30,326,81,262|137,426|-142
2198,324,578,64,374|-142,475|-50
2199,574,259,4,247|-49,346|19
2200,259,43,34,346|19,463|21
2201,572,258,8,126|-31,310|19
2202,572,321,84,126|-31,265|-141
2203,322,324,12,284|-157,374|-142
2204,574,313,38,247|-49,321|-93
2205,324,329,53,374|-142,479|-95
2206,579,348,27,552|-44,657|-145
2207,578,261,46,475|-50,578|17
2208,572,305,24,126|-31,66|-138
2209,52,337,14,578|82,671|-48
2210,42,261,95,461|78,578|17
2211,52,44,21,578|82,490|135
2212,52,578,66,578|82,475|-50
2213,52,337,28,578|82,671|-48
2214,334,52,55,554|-96,578|82
2215,53,339,94,660|82,669|-96
2216,337,52,42,671|-48,578|82
2217,341,57,13,707|-48,772|80
2218,46,52,19,537|130,578|82
2219,259,52,73,346|19,578|82
2220,41,52,5,427|21,578|82
2221,260,53,35,542|17,660|82
2222,261,54,57,578|17,695|79
2223,63,57,48,661|23,772|80
2224,64,59,87,697|23,806|80
2225,263,62,26,811|18,888|80
2226,62,58,66,888|80,829|126
2227,61,65,88,878|130,923|77
2228,56,59,4,771|131,806|80
2229,60,62,32,836|161,888|80
2230,62,68,30,888|80,952|134
2231,53,51,5,660|82,724|136
2232,53,343,51,660|82,786|-54
2233,53,340,33,660|82,710|-97
2234,342,344,88,786|-98,827|-55
2235,345,354,73,826|-100,904|-51
2236,66,263,4,889|21,811|18
2237,262,64,50,775|18,697|23
2238,54,56,67,695|79,771|131
2239,63,261,5,661|23,578|17
2240,74,76,91,1035|78,1117|78
2241,74,81,63,1035|78,1154|19
2242,67,265,47,925|21,1038|18
2243,264,67,62,1002|18,925|21
2244,358,264,58,940|-51,1002|18
2245,358,265,90,940|-51,1038|18
2246,354,263,39,904|-51,811|18
2247,352,358,9,902|-99,940|-51
2248,358,71,40,940|-51,1000|78
2249,70,74,20,999|129,1035|78
2250,80,83,67,1118|19,1229|76
2251,266,88,42,1229|19,1345|76
2252,267,384,26,1265|19,1372|-59
2253,386,268,98,1408|-59,1463|12
2254,90,268,13,1380|73,1463|12
2255,88,82,75,1345|76,1228|127
2256,90,94,7,1380|73,1456|125
2257,95,386,13,1457|74,1408|-59
2258,91,95,38,1382|17,1457|74
2259,100,114,65,1497|74,1580|15
2260,448,114,5,1519|-60,1580|15
2261,371,266,11,1174|-56,1229|19
2262,77,266,82,1152|75,1229|19
2263,266,81,17,1229|19,1154|19
2264,80,265,38,1118|19,1038|18
2265,81,80,21,1154|19,1118|19
2266,59,62,3,806|80,888|80
2267,62,67,13,888|80,925|21
2268,65,70,4,923|77,999|129
2269,72,77,65,1058|124,1152|75
2270,83,88,21,1229|76,1345|76
2271,72,88,35,1058|124,1345|76
2272,364,90,53,1061|-59,1380|73
2273,358,81,94,940|-51,1154|19
2274,371,89,11,1174|-56,1346|17
2275,377,95,2,1294|-62,1457|74
2276,100,114,11,1497|74,1580|15
2277,269,101,31,1499|12,1579|74
2278,101,269,53,1579|74,1499|12
2279,95,269,97,1457|74,1499|12
2280,92,95,20,1409|130,1457|74
2281,94,101,54,1456|125,1579|74
2282,98,102,9,1569|124,1614|71
2283,102,104,68,1614|71,1690|123
2284,91,100,54,1382|17,1497|74
2285,269,102,18,1499|12,1614|71
2286,115,105,78,1616|15,1691|72
2287,270,106,33,1688|7,1725|72
2288,106,118,82,1725|72,1808|13
2289,99,105,94,1643|128,1691|72
2290,448,102,92,1519|-60,1614|71
2291,458,105,17,1656|-156,1691|72
2292,115,461,62,1616|15,1712|-63
2293,451,448,10,1597|-57,1519|-60
2294,391,386,30,1487|-65,1408|-59
2295,384,377,10,1372|-59,1294|-62
2296,376,89,74,1253|-62,1346|17
2297,91,268,50,1382|17,1463|12
2298,269,114,86,1499|12,1580|15
2299,115,270,29,1616|15,1688|7
2300,271,468,79,1724|7,1830|-60
2301,118,462,30,1808|13,1753|-64
2302,452,461,63,1633|-57,1712|-63
2303,461,452,68,1712|-63,1633|-57
2304,386,101,88,1408|-59,1579|74
2305,449,101,54,1519|-106,1579|74
2306,385,101,80,1411|-108,1579|74
2307,390,101,63,1486|-109,1579|74
2308,450,105,7,1594|-105,1691|72
2309,463,111,84,1752|-109,1842|69
2310,457,110,41,1711|-107,1807|72
2311,469,117,87,1869|-109,1919|70
2312,124,273,65,2036|70,1956|16
2313,272,124,57,1920|16,2036|70
2314,113,111,36,1897|155,1842|69
2315,110,113,3,1807|72,1897|155
2316,106,109,13,1725|72,1797|122
